ProbeName,Fold change([1] vs Zero),Regulation([1] vs Zero),[1](normalized),Common name,gene,Description,GenbankAccession,ControlType,fold change,Input,Suggested Match,History,Input,Suggested Match,History
A_12_P108953,4.6694975,up,2.2232673,Y37D8A.3,Y37D8A.3,,,FALSE,2.2232673,,,,,,
A_12_P111900,3.2574072,up,1.703724,Y37E11AL.4,Y37E11AL.4,,,FALSE,1.703724,,,,,,
A_12_P116031,6.6495056,up,2.733247,Y38A10A.2,Y38A10A.2,,,FALSE,2.733247,,,,,,
A_12_P100380,2.5659125,up,1.3594719,Y38C1AB.5,Y38C1AB.5,,,FALSE,1.3594719,,,,,,
A_12_P103897,7.6033225,up,2.92663,Y38C1BA.3,Y38C1BA.3,collagen [Y38C1BA.3],,FALSE,2.92663,,,,,,
A_12_P115803,7.0758977,up,2.8229132,Y38E10A.15,Y38E10A.15,,,FALSE,2.8229132,,,,,,
A_12_P117900,5.018675,up,2.3273065,Y38E10A.26,Y38E10A.26,,,FALSE,2.3273065,,,,,,
A_12_P109751,2.544878,up,1.3475965,Y38E10A.7,Y38E10A.7,,,FALSE,1.3475965,,,,,,
A_12_P103408,2.1667602,up,1.1155394,Y38F1A.1,Y38F1A.1,,,FALSE,1.1155394,,,,,,
A_12_P106383,6.269629,up,2.64838,Y38F1A.3,Y38F1A.3,,,FALSE,2.64838,,,,,,
A_12_P105699,3.3035502,up,1.7240173,Y38F1A.6.3,Y38F1A.6.3,Iron-containing alcohol dehydrogenases [Y38F1A.6.3],,FALSE,1.7240173,,,,,,
A_12_P103480,2.5917993,up,1.3739539,Y38F1A.7,Y38F1A.7,,,FALSE,1.3739539,,,,,,
A_12_P116879,3.5002742,up,1.8074679,Y38F1A.8,Y38F1A.8,,,FALSE,1.8074679,,,,,,
A_12_P114162,2.1788309,up,1.1235542,Y38F2AL.1,Y38F2AL.1,,,FALSE,1.1235542,,,,,,
A_12_P118631,3.518266,up,1.8148645,Y38H6C.16,Y38H6C.16,,,FALSE,1.8148645,,,,,,
A_12_P106578,8.838262,up,3.1437626,Y38H8A.1,Y38H8A.1,,,FALSE,3.1437626,,,,,,
A_12_P112645,2.386153,up,1.2546865,Y38H8A.5,Y38H8A.5,"Zinc finger, C2H2 type (2 domains) [Y38H8A.5]",,FALSE,1.2546865,,,,,,
A_12_P106337,4.4369397,up,2.149565,Y39A1A.19,Y39A1A.19,DIMETHYLANILINE MONOOXYGENASE (N-OXIDE FORMING) 5 (EC 1.14.13.8) (HEPATIC FLAVIN-CONTAINING MONOOXYGENASE 5) (FMO 5) (DIMETHYLANILINE OXIDA .. [Y39A1A.19],,FALSE,2.149565,,,,,,
A_12_P116504,2.8393102,up,1.5055405,Y39A3A.4,Y39A3A.4,protein-tyrosine phosphatase [Y39A3A.4],,FALSE,1.5055405,,,,,,
A_12_P104711,5.5736814,up,2.4786305,Y39A3B.1,Y39A3B.1,,,FALSE,2.4786305,,,,,,
A_12_P105329,2.2814634,up,1.1899595,Y39A3CL.5b.3,Y39A3CL.5b.3,,,FALSE,1.1899595,,,,,,
A_12_P108270,3.0396683,up,1.6039139,Y39A3CL.5b.3,Y39A3CL.5b.3,,,FALSE,1.6039139,,,,,,
A_12_P105414,3.2194963,up,1.6868349,Y39A3CR.5,Y39A3CR.5,,,FALSE,1.6868349,,,,,,
A_12_P102898,3.0252695,up,1.5970637,Y39B6A.18,Y39B6A.18,,,FALSE,1.5970637,,,,,,
A_12_P116081,3.8504126,up,1.945013,Y39B6A.27,Y39B6A.27,,,FALSE,1.945013,,,,,,
A_12_P117744,5.5236464,up,2.465621,Y39B6A.8,Y39B6A.8,,,FALSE,2.465621,,,,,,
A_12_P115462,5.4612527,up,2.4492319,Y39B6A.9,Y39B6A.9,,,FALSE,2.4492319,,,,,,
A_12_P111118,2.9305449,up,1.5511689,Y39C12A.1,Y39C12A.1,,,FALSE,1.5511689,,,,,,
A_12_P112505,3.0645568,up,1.6156784,Y39G10AR.6b,Y39G10AR.6b,,,FALSE,1.6156784,,,,,,
A_12_P114324,3.3087971,up,1.7263068,Y39G8B.10,Y39G8B.10,,,FALSE,1.7263068,,,,,,
A_12_P104018,2.4928415,up,1.3177911,Y39G8C.2,Y39G8C.2,protein kinase [Y39G8C.2],,FALSE,1.3177911,,,,,,
A_12_P119386,4.491934,up,2.1673367,Y39H10A.4,Y39H10A.4,,,FALSE,2.1673367,,,,,,
A_12_P118603,6.977491,up,2.8027084,Y40C5A.2,Y40C5A.2,ankyrin-like protein [Y40C5A.2],,FALSE,2.8027084,,,,,,
A_12_P110488,2.4994018,up,1.3215829,Y40H7A.5,Y40H7A.5,,,FALSE,1.3215829,,,,,,
A_12_P102412,2.3958197,up,1.2605194,Y41C4A.1,Y41C4A.1,,,FALSE,1.2605194,,,,,,
A_12_P112544,13.925278,up,3.7996342,Y41C4A.11,Y41C4A.11,"WD domain, G-beta repeat [Y41C4A.11]",,FALSE,3.7996342,,,,,,
A_12_P113753,2.1715286,up,1.1187109,Y41C4A.13.2,Y41C4A.13.2,,,FALSE,1.1187109,,,,,,
A_12_P101780,2.7375476,up,1.4528841,Y41C4A.5,Y41C4A.5,,,FALSE,1.4528841,,,,,,
A_12_P100820,2.7926273,up,1.481623,Y41C4A.8,Y41C4A.8,,,FALSE,1.481623,,,,,,
A_12_P114501,2.2884142,up,1.1943482,Y41D4A.1,Y41D4A.1,,,FALSE,1.1943482,,,,,,
A_12_P105904,4.0755115,up,2.026981,Y41D4A.2,Y41D4A.2,,,FALSE,2.026981,,,,,,
A_12_P115493,7.8055935,up,2.9645083,Y41E3.2,Y41E3.2,CUTICLE COLLAGEN 1 [Y41E3.2],,FALSE,2.9645083,,,,,,
A_12_P119571,2.0212767,up,1.0152668,Y41E3.6,Y41E3.6,,,FALSE,1.0152668,,,,,,
A_12_P118438,2.4908662,up,1.3166475,Y41E3.6,Y41E3.6,,,FALSE,1.3166475,,,,,,
A_12_P111285,8.06228,up,3.0111878,Y41G9A.5,Y41G9A.5,,,FALSE,3.0111878,,,,,,
A_12_P105072,2.6364408,up,1.3985915,Y42A5A.1,Y42A5A.1,Zinc-binding metalloprotease domain [Y42A5A.1],,FALSE,1.3985915,,,,,,
A_12_P102275,5.1508675,up,2.3648155,Y42A5A.2,Y42A5A.2,,,FALSE,2.3648155,,,,,,
A_12_P104355,2.4265738,up,1.2789207,Y42A5A.3.1,Y42A5A.3.1,,,FALSE,1.2789207,,,,,,
A_12_P109502,2.3308005,up,1.2208256,Y42G9A.3a,Y42G9A.3a,,,FALSE,1.2208256,,,,,,
A_12_P118523,4.1033454,up,2.0368006,Y42H9B.1,Y42H9B.1,,,FALSE,2.0368006,,,,,,
A_12_P106711,2.4998324,up,1.3218313,Y43C5B.2,Y43C5B.2,"Src homology domain 2, tyrosine-protein kinase [Y43C5B.2]",,FALSE,1.3218313,,,,,,
A_12_P109530,7.296732,up,2.8672504,Y43D4A.5,Y43D4A.5,,,FALSE,2.8672504,,,,,,
A_12_P104831,4.3862376,up,2.132984,Y43F4A.1a.1,Y43F4A.1a.1,zinc metallopeptidase (M8 family) [Y43F4A.1a.1],,FALSE,2.132984,,,,,,
A_12_P114014,2.3610961,up,1.2394568,Y43F8B.13,Y43F8B.13,,,FALSE,1.2394568,,,,,,
A_12_P103141,4.843332,up,2.2759998,Y43F8B.3,Y43F8B.3,Kunitz/Bovine pancreatic trypsin inhibitor domain [Y43F8B.3],,FALSE,2.2759998,,,,,,
A_12_P116707,2.7578719,up,1.4635555,Y43F8B.5,Y43F8B.5,,,FALSE,1.4635555,,,,,,
A_12_P102009,4.6490173,up,2.2169259,Y43F8C.1,Y43F8C.1,,,FALSE,2.2169259,,,,,,
A_12_P112437,2.9767528,up,1.5737394,Y45F10D.6,Y45F10D.6,,,FALSE,1.5737394,,,,,,
A_12_P111584,5.1999373,up,2.3784943,Y45F3A.8,Y45F3A.8,SpoU rRNA Methylase family [Y45F3A.9],,FALSE,2.3784943,,,,,,
A_12_P118868,2.1595826,up,1.1107526,Y45G5AM.3,Y45G5AM.3,,,FALSE,1.1107526,,,,,,
A_12_P106101,2.725054,up,1.4462848,Y46G5A.11,Y46G5A.11,,,FALSE,1.4462848,,,,,,
A_12_P115881,2.2283785,up,1.1559943,Y46G5A.25,Y46G5A.25,,,FALSE,1.1559943,,,,,,
A_12_P118717,8.187636,up,3.033447,Y46G5A.29,Y46G5A.29,,,FALSE,3.033447,,,,,,
A_12_P114987,6.746646,up,2.7541704,Y47D3B.1,Y47D3B.1,,,FALSE,2.7541704,,,,,,
A_12_P115446,8.39402,up,3.069362,Y47D3B.10.2,Y47D3B.10.2,PROLYL 4-HYDROXYLASE ALPHA SUBUNIT PRECURSOR (EC 1.14.11.2) [Y47D3B.10.2],,FALSE,3.069362,,,,,,
A_12_P103966,4.5118146,up,2.1737077,Y47D3B.6,Y47D3B.6,,,FALSE,2.1737077,,,,,,
A_12_P101502,5.2026486,up,2.3792462,Y47D7A.13.1,Y47D7A.13.1,,,FALSE,2.3792462,,,,,,
A_12_P111660,13.076159,up,3.7088668,Y47D7A.5,Y47D7A.5,,,FALSE,3.7088668,,,,,,
A_12_P119108,3.0588074,up,1.6129693,Y47D9A.4,Y47D9A.4,,,FALSE,1.6129693,,,,,,
A_12_P116659,3.2344866,up,1.6935368,Y47G6A.19a,Y47G6A.19a,carboxypeptidase [Y47G6A.19a],,FALSE,1.6935368,,,,,,
A_12_P116927,2.0860722,up,1.0607891,Y47G6A.26,Y47G6A.26,,,FALSE,1.0607891,,,,,,
A_12_P116079,2.2705078,up,1.183015,Y47G6A.30,Y47G6A.30,,,FALSE,1.183015,,,,,,
A_12_P100473,2.2268693,up,1.1550169,Y47H10A.5,Y47H10A.5,,,FALSE,1.1550169,,,,,,
A_12_P111729,4.0100884,up,2.003634,Y47H9C.5,Y47H9C.5,DnaJ domain ; Thioredoxin [Y47H9C.5],,FALSE,2.003634,,,,,,
A_12_P111774,3.0130699,up,1.5912341,Y48A6B.4.3,Y48A6B.4.3,,,FALSE,1.5912341,,,,,,
A_12_P102428,2.4451003,up,1.2898936,Y48B6A.6a.1,Y48B6A.6a.1,,,FALSE,1.2898936,,,,,,
A_12_P102381,2.1890044,up,1.1302749,Y48D7A.2a,Y48D7A.2a,,,FALSE,1.1302749,,,,,,
A_12_P106279,3.5149722,up,1.8135133,Y48G1BR.1,Y48G1BR.1,,,FALSE,1.8135133,,,,,,
A_12_P110337,4.4022803,up,2.138251,Y48G8AL.11,Y48G8AL.11,,,FALSE,2.138251,,,,,,
A_12_P110611,4.137497,up,2.0487583,Y48G8AL.12,Y48G8AL.12,,,FALSE,2.0487583,,,,,,
A_12_P101630,5.2954926,up,2.404765,Y49C4A.8b.2,Y49C4A.8b.2,,,FALSE,2.404765,,,,,,
A_12_P116719,4.378475,up,2.1304286,Y49C4A.8b.2,Y49C4A.8b.2,,,FALSE,2.1304286,,,,,,
A_12_P120066,7.2157464,up,2.8511486,Y49F6B.10,Y49F6B.10,,,FALSE,2.8511486,,,,,,
A_12_P106647,3.8968852,up,1.9623214,Y4C6B.2b,Y4C6B.2b,,,FALSE,1.9623214,,,,,,
A_12_P102943,2.4662876,up,1.3023411,Y50E8A.1,Y50E8A.1,,,FALSE,1.3023411,,,,,,
A_12_P115251,3.0583706,up,1.6127633,Y50E8A.12,Y50E8A.12,,,FALSE,1.6127633,,,,,,
A_12_P117730,2.7292275,up,1.4484926,Y51A2D.1,Y51A2D.1,Cysteine proteases (2 domains) [Y51A2D.1],,FALSE,1.4484926,,,,,,
A_12_P116973,2.3288715,up,1.2196311,Y51A2D.11,Y51A2D.11,Transthyretin-like family [Y51A2D.11],,FALSE,1.2196311,,,,,,
A_12_P119081,3.6747124,up,1.8776313,Y51A2D.15,Y51A2D.15,,,FALSE,1.8776313,,,,,,
A_12_P106893,2.6756573,up,1.4198934,Y51A2D.20,Y51A2D.20,,,FALSE,1.4198934,,,,,,
A_12_P103609,2.2657921,up,1.1800154,Y51A2D.4.1,Y51A2D.4.1,Sugar (and other) transporters [Y51A2D.4.1],,FALSE,1.1800154,,,,,,
A_12_P101796,3.283747,up,1.715343,Y51A2D.8,Y51A2D.8,Cysteine proteases (2 domains) [Y51A2D.8],,FALSE,1.715343,,,,,,
A_12_P119182,4.6672587,up,2.2225754,Y51B9A.6.1,Y51B9A.6.1,Sugar (and other) transporters [Y51B9A.6.1],,FALSE,2.2225754,,,,,,
A_12_P113203,6.0702295,up,2.601751,Y51H4A.10,Y51H4A.10,,,FALSE,2.601751,,,,,,
A_12_P114120,2.307068,up,1.2060605,Y51H4A.22,Y51H4A.22,,,FALSE,1.2060605,,,,,,
A_12_P119106,2.548834,up,1.3498374,Y51H4A.26,Y51H4A.26,,,FALSE,1.3498374,,,,,,
A_12_P118874,3.0458438,up,1.6068419,Y51H4A.9,Y51H4A.9,,,FALSE,1.6068419,,,,,,
A_12_P112711,3.1635401,up,1.6615399,Y51H7C.1,Y51H7C.1,,,FALSE,1.6615399,,,,,,
A_12_P101498,4.942234,up,2.3051634,Y51H7C.13,Y51H7C.13,,,FALSE,2.3051634,,,,,,
A_12_P117490,4.045494,up,2.016316,Y52B11A.5,Y52B11A.5,,,FALSE,2.016316,,,,,,
A_12_P102812,5.5765386,up,2.4793699,Y52B11B.1,Y52B11B.1,,,FALSE,2.4793699,,,,,,
A_12_P116847,2.3560212,up,1.2363524,Y53F4B.11,Y53F4B.11,,,FALSE,1.2363524,,,,,,
A_12_P105384,4.9579597,up,2.3097465,Y53F4B.25,Y53F4B.25,,,FALSE,2.3097465,,,,,,
A_12_P119413,9.375832,up,3.2289467,Y53F4B.27.1,Y53F4B.27.1,,,FALSE,3.2289467,,,,,,
A_12_P113869,3.5472126,up,1.8266858,Y53F4B.8,Y53F4B.8,,,FALSE,1.8266858,,,,,,
A_12_P120259,2.8727798,up,1.5224475,Y53H1B.1,Y53H1B.1,cuticlin [Y53H1B.1],,FALSE,1.5224475,,,,,,
A_12_P117297,2.3948147,up,1.259914,Y53H1B.2,Y53H1B.2,,,FALSE,1.259914,,,,,,
A_12_P104436,2.3746426,up,1.2477103,Y54E10A.17,Y54E10A.17,,,FALSE,1.2477103,,,,,,
A_12_P119928,4.131935,up,2.0468175,Y54E10BL.2,Y54E10BL.2,collagen [Y54E10BL.2],,FALSE,2.0468175,,,,,,
A_12_P106804,2.2119877,up,1.1453434,Y54F10AM.2a,Y54F10AM.2a,,,FALSE,1.1453434,,,,,,
A_12_P116751,15.649328,up,3.9680288,Y54F10AM.6,Y54F10AM.6,,,FALSE,3.9680288,,,,,,
A_12_P113689,2.631402,up,1.3958317,Y54G2A.24b,Y54G2A.24b,,,FALSE,1.3958317,,,,,,
A_12_P118101,3.2677958,up,1.7083179,Y54G2A.25c,Y54G2A.25c,,,FALSE,1.7083179,,,,,,
A_12_P108458,3.0973315,up,1.6310258,Y54G2A.4,Y54G2A.4,,,FALSE,1.6310258,,,,,,
A_12_P114738,2.9910052,up,1.5806304,Y55D5A.1a,Y55D5A.1a,,,FALSE,1.5806304,,,,,,
A_12_P114840,2.3058047,up,1.2052703,Y55F3AM.10,Y55F3AM.10,,,FALSE,1.2052703,,,,,,
A_12_P103487,2.2387187,up,1.1626734,Y55F3BR.2,Y55F3BR.2,,,FALSE,1.1626734,,,,,,
A_12_P115473,2.6376991,up,1.39928,Y55F3C.5,Y55F3C.5,,,FALSE,1.39928,,,,,,
A_12_P117138,7.1949973,up,2.8469942,Y57A10A.11,Y57A10A.11,,,FALSE,2.8469942,,,,,,
A_12_P104535,12.146187,up,3.6024315,Y57A10A.23.1,Y57A10A.23.1,,,FALSE,3.6024315,,,,,,
A_12_P104128,2.7476034,up,1.4581738,Y57A10A.24,Y57A10A.24,,,FALSE,1.4581738,,,,,,
A_12_P109986,3.4928906,up,1.8044214,Y57E12B.1,Y57E12B.1,,,FALSE,1.8044214,,,,,,
A_12_P102784,8.341999,up,3.060393,Y57E12B.3,Y57E12B.3,,,FALSE,3.060393,,,,,,
A_12_P113379,6.1085777,up,2.6108365,Y57E12B.4,Y57E12B.4,,,FALSE,2.6108365,,,,,,
A_12_P106362,4.945158,up,2.3060167,Y57G11A.1a,Y57G11A.1a,LIM domain containing proteins [Y57G11A.1a],,FALSE,2.3060167,,,,,,
A_12_P109544,2.4116454,up,1.2700177,Y57G11A.1b,Y57G11A.1b,LIM domain containing proteins [Y57G11A.1b],,FALSE,1.2700177,,,,,,
A_12_P108568,2.422684,up,1.2766062,Y57G11A.4,Y57G11A.4,,,FALSE,1.2766062,,,,,,
A_12_P118842,2.1519809,up,1.1056653,Y57G11C.17,Y57G11C.17,,,FALSE,1.1056653,,,,,,
A_12_P116070,2.2239287,up,1.1531105,Y57G11C.31,Y57G11C.31,,,FALSE,1.1531105,,,,,,
A_12_P114257,6.5881805,up,2.71988,Y58A7A.2,Y58A7A.2,,,FALSE,2.71988,,,,,,
A_12_P111631,4.0681043,up,2.0243566,Y58A7A.3,Y58A7A.3,,,FALSE,2.0243566,,,,,,
A_12_P112598,3.3829768,up,1.7582933,Y58A7A.4,Y58A7A.4,,,FALSE,1.7582933,,,,,,
A_12_P107404,2.752481,up,1.4607326,Y58A7A.5,Y58A7A.5,,,FALSE,1.4607326,,,,,,
A_12_P105941,2.5464363,up,1.3484796,Y59H11AR.1,Y59H11AR.1,,,FALSE,1.3484796,,,,,,
A_12_P102656,4.8779755,up,2.2862825,Y5H2A.1,Y5H2A.1,,,FALSE,2.2862825,,,,,,
A_12_P110599,13.260883,up,3.729105,Y60C6A.1,Y60C6A.1,,,FALSE,3.729105,,,,,,
A_12_P112591,4.7910843,up,2.2603521,Y61A9LA.7,Y61A9LA.7,,,FALSE,2.2603521,,,,,,
A_12_P120062,4.590991,up,2.1988056,Y62E10A.18,Y62E10A.18,,,FALSE,2.1988056,,,,,,
A_12_P110988,4.943315,up,2.3054788,Y62E10A.19,Y62E10A.19,,,FALSE,2.3054788,,,,,,
A_12_P119586,3.3282948,up,1.7347832,Y62F5A.9,Y62F5A.9,,,FALSE,1.7347832,,,,,,
A_12_P113885,3.1896634,up,1.6734042,Y63D3A.3,Y63D3A.3,,,FALSE,1.6734042,,,,,,
A_12_P118830,2.2389338,up,1.1628119,Y64G10A.7,Y64G10A.7,,,FALSE,1.1628119,,,,,,
A_12_P112619,5.081076,up,2.345134,Y64H9A.2,Y64H9A.2,,,FALSE,2.345134,,,,,,
A_12_P114431,2.4823368,up,1.3116988,Y65B4A.2.1,Y65B4A.2.1,,,FALSE,1.3116988,,,,,,
A_12_P105530,7.814145,up,2.966088,Y65B4BL.6,Y65B4BL.6,,,FALSE,2.966088,,,,,,
A_12_P108871,13.429616,up,3.7473462,Y65B4BR.2,Y65B4BR.2,,,FALSE,3.7473462,,,,,,
A_12_P118120,4.9769473,up,2.3152611,Y65B4BR.6a,Y65B4BR.6a,,,FALSE,2.3152611,,,,,,
A_12_P112729,4.9873686,up,2.3182788,Y65B4BR.6a,Y65B4BR.6a,,,FALSE,2.3182788,,,,,,
A_12_P118071,5.4720006,up,2.4520683,Y66A7A.6.1,Y66A7A.6.1,Glycosyl transferases [Y66A7A.6.1],,FALSE,2.4520683,,,,,,
A_12_P101639,3.4168208,up,1.7726545,Y67A10A.1,Y67A10A.1,,,FALSE,1.7726545,,,,,,
A_12_P111792,3.3983884,up,1.7648507,Y67A10A.9,Y67A10A.9,,,FALSE,1.7648507,,,,,,
A_12_P119187,4.745703,up,2.2466218,Y69A2AL.1,Y69A2AL.1,,,FALSE,2.2466218,,,,,,
A_12_P113468,2.5125453,up,1.3291496,Y69A2AR.10,Y69A2AR.10,,,FALSE,1.3291496,,,,,,
A_12_P120289,2.2467444,up,1.1678361,Y69A2AR.8,Y69A2AR.8,,,FALSE,1.1678361,,,,,,
A_12_P110085,2.2357104,up,1.1607333,Y69A2AR.9,Y69A2AR.9,,,FALSE,1.1607333,,,,,,
A_12_P114712,2.7436006,up,1.4560705,Y69H2.10,Y69H2.10,,,FALSE,1.4560705,,,,,,
A_12_P104434,2.104323,up,1.073356,Y6B3B.10,Y6B3B.10,,,FALSE,1.073356,,,,,,
A_12_P118200,2.6656396,up,1.4144818,Y6D1A.2,Y6D1A.2,"Zinc finger, C3HC4 type (RING finger) [Y6D1A.2]",,FALSE,1.4144818,,,,,,
A_12_P100973,2.1936986,up,1.1333653,Y6E2A.4,Y6E2A.4,,,FALSE,1.1333653,,,,,,
A_12_P107250,2.5842717,up,1.3697578,Y70C5C.5,Y70C5C.5,,,FALSE,1.3697578,,,,,,
A_12_P104428,2.5250878,up,1.3363336,Y70D2A.1,Y70D2A.1,7 transmembrane receptor (rhodopsin family) [Y70D2A.1],,FALSE,1.3363336,,,,,,
A_12_P101965,8.234506,up,3.041682,Y71D11A.1,Y71D11A.1,,,FALSE,3.041682,,,,,,
A_12_P112206,3.144838,up,1.6529857,Y71G12B.17,Y71G12B.17,,,FALSE,1.6529857,,,,,,
A_12_P100661,8.400641,up,3.0704994,Y71G12B.18,Y71G12B.18,,,FALSE,3.0704994,,,,,,
A_12_P111675,2.5335197,up,1.3411431,Y71G12B.6.2,Y71G12B.6.2,,,FALSE,1.3411431,,,,,,
A_12_P110148,3.607253,up,1.8509007,Y71H2AM.15,Y71H2AM.15,,,FALSE,1.8509007,,,,,,
A_12_P100594,3.1920788,up,1.6744963,Y73B6A.2,Y73B6A.2,protein kinase [Y73B6A.2],,FALSE,1.6744963,,,,,,
A_12_P107029,2.3451452,up,1.2296773,Y73B6BL.1,Y73B6BL.1,,,FALSE,1.2296773,,,,,,
A_12_P103849,3.3337235,up,1.7371345,Y73B6BL.12,Y73B6BL.12,,,FALSE,1.7371345,,,,,,
A_12_P116355,2.2159698,up,1.1479383,Y73B6BL.13,Y73B6BL.13,,,FALSE,1.1479383,,,,,,
A_12_P104995,6.609475,up,2.7245357,Y73B6BL.34,Y73B6BL.34,,,FALSE,2.7245357,,,,,,
A_12_P104913,2.420782,up,1.2754732,Y73B6BL.35,Y73B6BL.35,,,FALSE,1.2754732,,,,,,
A_12_P114990,2.2801254,up,1.1891131,Y73B6BR.1a,Y73B6BR.1a,,,FALSE,1.1891131,,,,,,
A_12_P116888,2.3827734,up,1.2526418,Y73B6BR.1a,Y73B6BR.1a,,,FALSE,1.2526418,,,,,,
A_12_P101278,5.374644,up,2.4261692,Y73C8C.2,Y73C8C.2,,,FALSE,2.4261692,,,,,,
A_12_P109698,9.138464,up,3.1919518,Y73E7A.8,Y73E7A.8,,,FALSE,3.1919518,,,,,,
A_12_P101817,2.1517303,up,1.1054972,Y73F8A.11,Y73F8A.11,,,FALSE,1.1054972,,,,,,
A_12_P108245,2.3570814,up,1.2370015,Y73F8A.26,Y73F8A.26,,,FALSE,1.2370015,,,,,,
A_12_P120146,3.360869,up,1.7488343,Y74C10AR.2,Y74C10AR.2,,,FALSE,1.7488343,,,,,,
A_12_P105425,5.8019905,up,2.536548,Y74E4A.1a,Y74E4A.1a,,,FALSE,2.536548,,,,,,
A_12_P101230,9.0013075,up,3.1701345,Y74E4A.1b,Y74E4A.1b,,,FALSE,3.1701345,,,,,,
A_12_P114543,7.521774,up,2.911073,Y75B7AR.1,Y75B7AR.1,,,FALSE,2.911073,,,,,,
A_12_P113213,16.143764,up,4.012905,Y75B8A.20,Y75B8A.20,,,FALSE,4.012905,,,,,,
A_12_P118540,2.8245368,up,1.4980143,Y75B8A.27,Y75B8A.27,,,FALSE,1.4980143,,,,,,
A_12_P113727,2.1865435,up,1.128652,Y76A2A.1,Y76A2A.1,,,FALSE,1.128652,,,,,,
A_12_P107123,2.641786,up,1.4015137,Y76A2B.2,Y76A2B.2,Leucine Rich Repeat (2 copies) (2 domains) [Y76A2B.2],,FALSE,1.4015137,,,,,,
A_12_P108560,2.4193933,up,1.2746453,Y77E11A.12,Y77E11A.12,,,FALSE,1.2746453,,,,,,
A_12_P108820,2.6594589,up,1.4111327,Y77E11A.14,Y77E11A.14,,,FALSE,1.4111327,,,,,,
A_12_P105173,2.3043368,up,1.2043515,Y77E11A.2,Y77E11A.2,,,FALSE,1.2043515,,,,,,
A_12_P118111,4.5108423,up,2.1733968,Y80D3A.5,Y80D3A.5,cytochrome P450 [Y80D3A.5],,FALSE,2.1733968,,,,,,
A_12_P109668,4.452632,up,2.1546583,Y80D3A.5,Y80D3A.5,cytochrome P450 [Y80D3A.5],,FALSE,2.1546583,,,,,,
A_12_P115915,6.5594254,up,2.7135694,Y81G3A.4,Y81G3A.4,,,FALSE,2.7135694,,,,,,
A_12_P105513,2.0680866,up,1.0482967,Y82E9BL.13,Y82E9BL.13,,,FALSE,1.0482967,,,,,,
A_12_P109542,3.7482996,up,1.9062363,Y87G2A.15,Y87G2A.15,,,FALSE,1.9062363,,,,,,
A_12_P119115,3.2925346,up,1.7191986,Y87G2A.16,Y87G2A.16,,,FALSE,1.7191986,,,,,,
A_12_P101087,5.7015595,up,2.5113566,Y92C3A.1,Y92C3A.1,,,FALSE,2.5113566,,,,,,
A_12_P103707,4.214258,up,2.0752788,Y95B8A.1,Y95B8A.1,peptidase [Y95B8A.1],,FALSE,2.0752788,,,,,,
A_12_P119504,3.129927,up,1.646129,Y95B8A.2,Y95B8A.2,,,FALSE,1.646129,,,,,,
A_12_P108809,2.5330884,up,1.3408974,Y9C9A.1,Y9C9A.1,,,FALSE,1.3408974,,,,,,
A_12_P108069,2.9391046,up,1.5553766,Y9C9A.16,Y9C9A.16,,,FALSE,1.5553766,,,,,,
A_12_P115950,2.8740413,up,1.5230808,ZC101.2b,ZC101.2b,UNC-52 membrane proteoglycan [ZC101.2b],,FALSE,1.5230808,,,,,,
A_12_P103662,9.203191,up,3.2021341,ZC101.3,ZC101.3,,,FALSE,3.2021341,,,,,,
A_12_P119683,11.067146,up,3.4682114,ZC123.1,ZC123.1,,,FALSE,3.4682114,,,,,,
A_12_P107232,8.221812,up,3.0394564,ZC13.3,ZC13.3,,,FALSE,3.0394564,,,,,,
A_12_P102424,5.7319756,up,2.5190325,ZC13.4,ZC13.4,,,FALSE,2.5190325,,,,,,
A_12_P110061,3.670643,up,1.8760328,ZC15.6,ZC15.6,,,FALSE,1.8760328,,,,,,
A_12_P113050,3.0366066,up,1.60246,ZC15.7,ZC15.7,Ank repeat (6 domains) [ZC15.7],,FALSE,1.60246,,,,,,
A_12_P111937,3.5613675,up,1.8324313,ZC168.5,ZC168.5,,,FALSE,1.8324313,,,,,,
A_12_P106299,3.0819871,up,1.6238608,ZC204.12.1,ZC204.12.1,,,FALSE,1.6238608,,,,,,
A_12_P104853,8.577439,up,3.100547,ZC204.8,ZC204.8,,,FALSE,3.100547,,,,,,
A_12_P116617,2.664489,up,1.4138589,ZC239.12,ZC239.12,,,FALSE,1.4138589,,,,,,
A_12_P101604,2.4639652,up,1.3009819,ZC247.2,ZC247.2,,,FALSE,1.3009819,,,,,,
A_12_P104958,7.192154,up,2.8464239,ZC250.3,ZC250.3,,,FALSE,2.8464239,,,,,,
A_12_P116579,17.222609,up,4.1062317,ZC328.1.1,ZC328.1.1,,,FALSE,4.1062317,,,,,,
A_12_P110570,7.089536,up,2.8256912,ZC373.6,ZC373.6,,,FALSE,2.8256912,,,,,,
A_12_P120307,5.388588,up,2.4299073,ZC373.7,ZC373.7,cuticular collagen [ZC373.7],,FALSE,2.4299073,,,,,,
A_12_P115191,4.9055486,up,2.2944145,ZC374.2,ZC374.2,Fibronectin type III domain (4 domains) [ZC374.2],,FALSE,2.2944145,,,,,,
A_12_P102712,2.4171944,up,1.2733335,ZC410.1.2,ZC410.1.2,nuclear hormone receptor [ZC410.1.2],,FALSE,1.2733335,,,,,,
A_12_P113847,9.73723,up,3.2835114,ZC434.3,ZC434.3,,,FALSE,3.2835114,,,,,,
